Date_Time,variable,value
7/5/2023 8:01,MA8,23.125
7/3/2023 10:01,MA9,24.375
7/3/2023 10:31,MA9,23.875
7/3/2023 11:01,MA9,23.5
7/3/2023 11:31,MA9,23.125
7/3/2023 12:01,MA9,22.875
7/3/2023 12:31,MA9,22.75
7/3/2023 13:01,MA9,22.625
7/3/2023 13:31,MA9,22.5
7/3/2023 14:01,MA9,22.375
7/3/2023 14:31,MA9,22.375
7/3/2023 15:01,MA9,22.25
7/3/2023 15:31,MA9,22.25
7/3/2023 16:01,MA9,22.25
7/3/2023 16:31,MA9,22.25
7/3/2023 17:01,MA9,22.25
7/3/2023 17:31,MA9,22.25
7/3/2023 18:01,MA9,22.25
7/3/2023 18:31,MA9,22.25
7/3/2023 19:01,MA9,22.125
7/3/2023 19:31,MA9,22
7/3/2023 20:01,MA9,21.875
7/3/2023 20:31,MA9,21.75
7/3/2023 21:01,MA9,21.625
7/3/2023 21:31,MA9,21.5
7/3/2023 22:01,MA9,21.375
7/3/2023 22:31,MA9,21.25
7/3/2023 23:01,MA9,21.25
7/3/2023 23:31,MA9,21.25
7/4/2023 0:01,MA9,21.375
7/4/2023 0:31,MA9,21.375
7/4/2023 1:01,MA9,21.5
7/4/2023 1:31,MA9,21.75
7/4/2023 2:01,MA9,21.875
7/4/2023 2:31,MA9,21.875
7/4/2023 3:01,MA9,22
7/4/2023 3:31,MA9,22.125
7/4/2023 4:01,MA9,22.125
7/4/2023 4:31,MA9,22.25
7/4/2023 5:01,MA9,22.25
7/4/2023 5:31,MA9,22.375
7/4/2023 6:01,MA9,22.5
7/4/2023 6:31,MA9,22.5
7/4/2023 7:01,MA9,22.625
7/4/2023 7:31,MA9,22.875
7/4/2023 8:01,MA9,23
7/4/2023 8:31,MA9,23.125
7/4/2023 9:01,MA9,23.375
7/4/2023 9:31,MA9,23.5
7/4/2023 10:01,MA9,23.625
7/4/2023 10:31,MA9,23.75
7/4/2023 11:01,MA9,23.875
7/4/2023 11:31,MA9,24
7/4/2023 12:01,MA9,24.125
7/4/2023 12:31,MA9,24.25
7/4/2023 13:01,MA9,24.375
7/4/2023 13:31,MA9,24.625
7/4/2023 14:01,MA9,24.75
7/4/2023 14:31,MA9,24.875
7/4/2023 15:01,MA9,25
7/4/2023 15:31,MA9,25.125
7/4/2023 16:01,MA9,25.125
7/4/2023 16:31,MA9,25.125
7/4/2023 17:01,MA9,25
7/4/2023 17:31,MA9,25
7/4/2023 18:01,MA9,25
7/4/2023 18:31,MA9,25
7/4/2023 19:01,MA9,24.875
7/4/2023 19:31,MA9,24.875
7/4/2023 20:01,MA9,24.75
7/4/2023 20:31,MA9,24.625
7/4/2023 21:01,MA9,24.625
7/4/2023 21:31,MA9,24.5
7/4/2023 22:01,MA9,24.5
7/4/2023 22:31,MA9,24.5
7/4/2023 23:01,MA9,24.375
7/4/2023 23:31,MA9,24.375
7/5/2023 0:01,MA9,24.25
7/5/2023 0:31,MA9,24.25
7/5/2023 1:01,MA9,24.25
7/5/2023 1:31,MA9,24.125
7/5/2023 2:01,MA9,24.125
7/5/2023 2:31,MA9,24
7/5/2023 3:01,MA9,23.875
7/5/2023 3:31,MA9,23.875
7/5/2023 4:01,MA9,23.75
7/5/2023 4:31,MA9,23.75
7/5/2023 5:01,MA9,23.625
7/5/2023 5:31,MA9,23.625
7/5/2023 6:01,MA9,23.5
7/5/2023 6:31,MA9,23.5
7/5/2023 7:01,MA9,23.375
7/5/2023 7:31,MA9,23.375
7/5/2023 8:01,MA9,23.375
7/3/2023 10:01,MA10,24.375
7/3/2023 10:31,MA10,23.875
7/3/2023 11:01,MA10,23.375
7/3/2023 11:31,MA10,23.125
7/3/2023 12:01,MA10,22.875
7/3/2023 12:31,MA10,22.625
7/3/2023 13:01,MA10,22.5
7/3/2023 13:31,MA10,22.375
7/3/2023 14:01,MA10,22.25
7/3/2023 14:31,MA10,22.25
7/3/2023 15:01,MA10,22.25
7/3/2023 15:31,MA10,22.125
7/3/2023 16:01,MA10,22.125
7/3/2023 16:31,MA10,22.125
7/3/2023 17:01,MA10,22.125
7/3/2023 17:31,MA10,22.125
7/3/2023 18:01,MA10,22.125
7/3/2023 18:31,MA10,22
7/3/2023 19:01,MA10,22
7/3/2023 19:31,MA10,21.875
7/3/2023 20:01,MA10,21.75
7/3/2023 20:31,MA10,21.625
7/3/2023 21:01,MA10,21.5
7/3/2023 21:31,MA10,21.375
7/3/2023 22:01,MA10,21.25
7/3/2023 22:31,MA10,21.125
7/3/2023 23:01,MA10,21.125
7/3/2023 23:31,MA10,21.125
7/4/2023 0:01,MA10,21.25
7/4/2023 0:31,MA10,21.375
7/4/2023 1:01,MA10,21.5
7/4/2023 1:31,MA10,21.625
7/4/2023 2:01,MA10,21.75
7/4/2023 2:31,MA10,21.875
7/4/2023 3:01,MA10,21.875
7/4/2023 3:31,MA10,22
7/4/2023 4:01,MA10,22.125
7/4/2023 4:31,MA10,22.125
7/4/2023 5:01,MA10,22.25
7/4/2023 5:31,MA10,22.375
7/4/2023 6:01,MA10,22.375
7/4/2023 6:31,MA10,22.5
7/4/2023 7:01,MA10,22.625
7/4/2023 7:31,MA10,22.875
7/4/2023 8:01,MA10,23
7/4/2023 8:31,MA10,23.125
7/4/2023 9:01,MA10,23.25
7/4/2023 9:31,MA10,23.375
7/4/2023 10:01,MA10,23.5
7/4/2023 10:31,MA10,23.625
7/4/2023 11:01,MA10,23.75
7/4/2023 11:31,MA10,23.875
7/4/2023 12:01,MA10,24
7/4/2023 12:31,MA10,24.25
7/4/2023 13:01,MA10,24.375
7/4/2023 13:31,MA10,24.5
7/4/2023 14:01,MA10,24.75
7/4/2023 14:31,MA10,24.875
7/4/2023 15:01,MA10,25
7/4/2023 15:31,MA10,25
7/4/2023 16:01,MA10,25
7/4/2023 16:31,MA10,25
7/4/2023 17:01,MA10,25
7/4/2023 17:31,MA10,24.875
7/4/2023 18:01,MA10,24.875
7/4/2023 18:31,MA10,24.875
7/4/2023 19:01,MA10,24.75
7/4/2023 19:31,MA10,24.75
7/4/2023 20:01,MA10,24.625
7/4/2023 20:31,MA10,24.5
7/4/2023 21:01,MA10,24.5
7/4/2023 21:31,MA10,24.375
7/4/2023 22:01,MA10,24.375
7/4/2023 22:31,MA10,24.375
7/4/2023 23:01,MA10,24.25
7/4/2023 23:31,MA10,24.25
7/5/2023 0:01,MA10,24.25
7/5/2023 0:31,MA10,24.125
7/5/2023 1:01,MA10,24.125
7/5/2023 1:31,MA10,24
7/5/2023 2:01,MA10,24
7/5/2023 2:31,MA10,23.875
7/5/2023 3:01,MA10,23.875
7/5/2023 3:31,MA10,23.75
7/5/2023 4:01,MA10,23.625
7/5/2023 4:31,MA10,23.625
7/5/2023 5:01,MA10,23.5
7/5/2023 5:31,MA10,23.375
7/5/2023 6:01,MA10,23.375
7/5/2023 6:31,MA10,23.25
7/5/2023 7:01,MA10,23.25
7/5/2023 7:31,MA10,23.25
7/5/2023 8:01,MA10,23.25
7/3/2023 10:01,MA11,24.5
7/3/2023 10:31,MA11,23.875
7/3/2023 11:01,MA11,23.5
7/3/2023 11:31,MA11,23.25
7/3/2023 12:01,MA11,23
7/3/2023 12:31,MA11,22.75
7/3/2023 13:01,MA11,22.625
7/3/2023 13:31,MA11,22.5
7/3/2023 14:01,MA11,22.5
7/3/2023 14:31,MA11,22.375
7/3/2023 15:01,MA11,22.375
7/3/2023 15:31,MA11,22.375
7/3/2023 16:01,MA11,22.375
7/3/2023 16:31,MA11,22.375
7/3/2023 17:01,MA11,22.375
7/3/2023 17:31,MA11,22.25
7/3/2023 18:01,MA11,22.25
7/3/2023 18:31,MA11,22.25
7/3/2023 19:01,MA11,22.25
7/3/2023 19:31,MA11,22.125
7/3/2023 20:01,MA11,22
7/3/2023 20:31,MA11,21.875
7/3/2023 21:01,MA11,21.75
7/3/2023 21:31,MA11,21.625
7/3/2023 22:01,MA11,21.5
7/3/2023 22:31,MA11,21.375
7/3/2023 23:01,MA11,21.25
7/3/2023 23:31,MA11,21.25
7/4/2023 0:01,MA11,21.375
7/4/2023 0:31,MA11,21.5
7/4/2023 1:01,MA11,21.625
7/4/2023 1:31,MA11,21.75
7/4/2023 2:01,MA11,21.875
7/4/2023 2:31,MA11,22
7/4/2023 3:01,MA11,22
7/4/2023 3:31,MA11,22.125
7/4/2023 4:01,MA11,22.25
7/4/2023 4:31,MA11,22.25
7/4/2023 5:01,MA11,22.375
7/4/2023 5:31,MA11,22.375
7/4/2023 6:01,MA11,22.5
7/4/2023 6:31,MA11,22.625
7/4/2023 7:01,MA11,22.75
7/4/2023 7:31,MA11,22.875
7/4/2023 8:01,MA11,23
7/4/2023 8:31,MA11,23.25
7/4/2023 9:01,MA11,23.375
7/4/2023 9:31,MA11,23.5
7/4/2023 10:01,MA11,23.625
7/4/2023 10:31,MA11,23.75
7/4/2023 11:01,MA11,23.875
7/4/2023 11:31,MA11,24
7/4/2023 12:01,MA11,24.125
7/4/2023 12:31,MA11,24.25
7/4/2023 13:01,MA11,24.5
7/4/2023 13:31,MA11,24.625
7/4/2023 14:01,MA11,24.75
7/4/2023 14:31,MA11,25
7/4/2023 15:01,MA11,25.125
7/4/2023 15:31,MA11,25.25
7/4/2023 16:01,MA11,25.125
7/4/2023 16:31,MA11,25.125
7/4/2023 17:01,MA11,25.125
7/4/2023 17:31,MA11,25.125
7/4/2023 18:01,MA11,25
7/4/2023 18:31,MA11,25
7/4/2023 19:01,MA11,25
7/4/2023 19:31,MA11,24.875
7/4/2023 20:01,MA11,24.75
7/4/2023 20:31,MA11,24.75
7/4/2023 21:01,MA11,24.625
7/4/2023 21:31,MA11,24.625
7/4/2023 22:01,MA11,24.5
7/4/2023 22:31,MA11,24.5
7/4/2023 23:01,MA11,24.5
7/4/2023 23:31,MA11,24.375
7/5/2023 0:01,MA11,24.375
7/5/2023 0:31,MA11,24.25
7/5/2023 1:01,MA11,24.25
7/5/2023 1:31,MA11,24.125
7/5/2023 2:01,MA11,24.125
7/5/2023 2:31,MA11,24
7/5/2023 3:01,MA11,24
7/5/2023 3:31,MA11,23.875
7/5/2023 4:01,MA11,23.875
7/5/2023 4:31,MA11,23.75
7/5/2023 5:01,MA11,23.75
7/5/2023 5:31,MA11,23.625
7/5/2023 6:01,MA11,23.625
7/5/2023 6:31,MA11,23.5
7/5/2023 7:01,MA11,23.5
7/5/2023 7:31,MA11,23.375
7/5/2023 8:01,MA11,23.5
7/3/2023 10:01,MA12,24.375
7/3/2023 10:31,MA12,23.75
7/3/2023 11:01,MA12,23.375
7/3/2023 11:31,MA12,23.125
7/3/2023 12:01,MA12,22.875
7/3/2023 12:31,MA12,22.75
7/3/2023 13:01,MA12,22.625
7/3/2023 13:31,MA12,22.5
7/3/2023 14:01,MA12,22.375
7/3/2023 14:31,MA12,22.375
7/3/2023 15:01,MA12,22.25
7/3/2023 15:31,MA12,22.25
7/3/2023 16:01,MA12,22.25
7/3/2023 16:31,MA12,22.25
7/3/2023 17:01,MA12,22.25
7/3/2023 17:31,MA12,22.25
7/3/2023 18:01,MA12,22.25
7/3/2023 18:31,MA12,22.125
7/3/2023 19:01,MA12,22
7/3/2023 19:31,MA12,22
7/3/2023 20:01,MA12,21.875
7/3/2023 20:31,MA12,21.75
7/3/2023 21:01,MA12,21.625
7/3/2023 21:31,MA12,21.5
7/3/2023 22:01,MA12,21.375
7/3/2023 22:31,MA12,21.25
7/3/2023 23:01,MA12,21.25
7/3/2023 23:31,MA12,21.25
7/4/2023 0:01,MA12,21.25
7/4/2023 0:31,MA12,21.375
7/4/2023 1:01,MA12,21.5
7/4/2023 1:31,MA12,21.625
7/4/2023 2:01,MA12,21.75
7/4/2023 2:31,MA12,21.875
7/4/2023 3:01,MA12,22
7/4/2023 3:31,MA12,22
7/4/2023 4:01,MA12,22.125
7/4/2023 4:31,MA12,22.25
7/4/2023 5:01,MA12,22.25
7/4/2023 5:31,MA12,22.375
7/4/2023 6:01,MA12,22.5
7/4/2023 6:31,MA12,22.5
7/4/2023 7:01,MA12,22.625
7/4/2023 7:31,MA12,22.875
7/4/2023 8:01,MA12,23
7/4/2023 8:31,MA12,23.125
7/4/2023 9:01,MA12,23.25
7/4/2023 9:31,MA12,23.5
7/4/2023 10:01,MA12,23.625
7/4/2023 10:31,MA12,23.75
7/4/2023 11:01,MA12,23.875
7/4/2023 11:31,MA12,24
7/4/2023 12:01,MA12,24.125
7/4/2023 12:31,MA12,24.25
7/4/2023 13:01,MA12,24.375
7/4/2023 13:31,MA12,24.625
7/4/2023 14:01,MA12,24.75
7/4/2023 14:31,MA12,24.875
7/4/2023 15:01,MA12,25
7/4/2023 15:31,MA12,25.125
7/4/2023 16:01,MA12,25.125
7/4/2023 16:31,MA12,25.125
7/4/2023 17:01,MA12,25
7/4/2023 17:31,MA12,25
7/4/2023 18:01,MA12,25
7/4/2023 18:31,MA12,24.875
7/4/2023 19:01,MA12,24.875
7/4/2023 19:31,MA12,24.75
7/4/2023 20:01,MA12,24.625
7/4/2023 20:31,MA12,24.625
7/4/2023 21:01,MA12,24.5
7/4/2023 21:31,MA12,24.5
7/4/2023 22:01,MA12,24.5
7/4/2023 22:31,MA12,24.375
7/4/2023 23:01,MA12,24.375
7/4/2023 23:31,MA12,24.375
7/5/2023 0:01,MA12,24.25
7/5/2023 0:31,MA12,24.25
7/5/2023 1:01,MA12,24.125
7/5/2023 1:31,MA12,24.125
7/5/2023 2:01,MA12,24
7/5/2023 2:31,MA12,24
7/5/2023 3:01,MA12,23.875
7/5/2023 3:31,MA12,23.75
7/5/2023 4:01,MA12,23.75
7/5/2023 4:31,MA12,23.625
7/5/2023 5:01,MA12,23.625
7/5/2023 5:31,MA12,23.5
7/5/2023 6:01,MA12,23.5
7/5/2023 6:31,MA12,23.375
7/5/2023 7:01,MA12,23.375
7/5/2023 7:31,MA12,23.375
7/5/2023 8:01,MA12,23.375
7/3/2023 10:01,MH1,24.25
7/3/2023 10:31,MH1,23.875
7/3/2023 11:01,MH1,23.375
7/3/2023 11:31,MH1,23.125
7/3/2023 12:01,MH1,22.875
7/3/2023 12:31,MH1,22.75
7/3/2023 13:01,MH1,22.625
7/3/2023 13:31,MH1,22.5
7/3/2023 14:01,MH1,22.375
7/3/2023 14:31,MH1,22.375
7/3/2023 15:01,MH1,22.25
7/3/2023 15:31,MH1,22.25
7/3/2023 16:01,MH1,22.25
7/3/2023 16:31,MH1,22.25
7/3/2023 17:01,MH1,22.25
7/3/2023 17:31,MH1,22.25
7/3/2023 18:01,MH1,22.25
7/3/2023 18:31,MH1,22.125
7/3/2023 19:01,MH1,22.125
7/3/2023 19:31,MH1,22
7/3/2023 20:01,MH1,21.875
7/3/2023 20:31,MH1,21.875
7/3/2023 21:01,MH1,21.75
7/3/2023 21:31,MH1,21.625
7/3/2023 22:01,MH1,21.5
7/3/2023 22:31,MH1,21.375
7/3/2023 23:01,MH1,21.25
7/3/2023 23:31,MH1,21.25
7/4/2023 0:01,MH1,21.25
7/4/2023 0:31,MH1,21.375
7/4/2023 1:01,MH1,21.5
7/4/2023 1:31,MH1,21.625
7/4/2023 2:01,MH1,21.75
7/4/2023 2:31,MH1,21.875
7/4/2023 3:01,MH1,22
7/4/2023 3:31,MH1,22
7/4/2023 4:01,MH1,22.125
7/4/2023 4:31,MH1,22.125
7/4/2023 5:01,MH1,22.25
7/4/2023 5:31,MH1,22.375
7/4/2023 6:01,MH1,22.375
7/4/2023 6:31,MH1,22.5
7/4/2023 7:01,MH1,22.625
7/4/2023 7:31,MH1,22.75
7/4/2023 8:01,MH1,22.875
7/4/2023 8:31,MH1,23.125
7/4/2023 9:01,MH1,23.25
7/4/2023 9:31,MH1,23.375
7/4/2023 10:01,MH1,23.5
7/4/2023 10:31,MH1,23.625
7/4/2023 11:01,MH1,23.75
7/4/2023 11:31,MH1,23.875
7/4/2023 12:01,MH1,24
7/4/2023 12:31,MH1,24.25
7/4/2023 13:01,MH1,24.375
7/4/2023 13:31,MH1,24.5
7/4/2023 14:01,MH1,24.625
7/4/2023 14:31,MH1,24.875
7/4/2023 15:01,MH1,25
7/4/2023 15:31,MH1,25.125
7/4/2023 16:01,MH1,25.125
7/4/2023 16:31,MH1,25.125
7/4/2023 17:01,MH1,25
7/4/2023 17:31,MH1,25
7/4/2023 18:01,MH1,25
7/4/2023 18:31,MH1,25
7/4/2023 19:01,MH1,24.875
7/4/2023 19:31,MH1,24.875
7/4/2023 20:01,MH1,24.75
7/4/2023 20:31,MH1,24.625
7/4/2023 21:01,MH1,24.625
7/4/2023 21:31,MH1,24.5
7/4/2023 22:01,MH1,24.5
7/4/2023 22:31,MH1,24.375
7/4/2023 23:01,MH1,24.375
7/4/2023 23:31,MH1,24.375
7/5/2023 0:01,MH1,24.25
7/5/2023 0:31,MH1,24.25
7/5/2023 1:01,MH1,24.125
7/5/2023 1:31,MH1,24.125
7/5/2023 2:01,MH1,24
7/5/2023 2:31,MH1,24
7/5/2023 3:01,MH1,23.875
7/5/2023 3:31,MH1,23.875
7/5/2023 4:01,MH1,23.75
7/5/2023 4:31,MH1,23.625
7/5/2023 5:01,MH1,23.625
7/5/2023 5:31,MH1,23.5
7/5/2023 6:01,MH1,23.5
7/5/2023 6:31,MH1,23.375
7/5/2023 7:01,MH1,23.375
7/5/2023 7:31,MH1,23.375
7/5/2023 8:01,MH1,23.375
7/3/2023 10:01,MH2,24.5
7/3/2023 10:31,MH2,24
7/3/2023 11:01,MH2,23.625
7/3/2023 11:31,MH2,23.25
7/3/2023 12:01,MH2,23.125
7/3/2023 12:31,MH2,22.875
7/3/2023 13:01,MH2,22.75
7/3/2023 13:31,MH2,22.625
7/3/2023 14:01,MH2,22.5
7/3/2023 14:31,MH2,22.5
7/3/2023 15:01,MH2,22.375
7/3/2023 15:31,MH2,22.375
7/3/2023 16:01,MH2,22.375
7/3/2023 16:31,MH2,22.375
7/3/2023 17:01,MH2,22.375
7/3/2023 17:31,MH2,22.375
7/3/2023 18:01,MH2,22.375
7/3/2023 18:31,MH2,22.375
7/3/2023 19:01,MH2,22.25
7/3/2023 19:31,MH2,22.125
7/3/2023 20:01,MH2,22
7/3/2023 20:31,MH2,21.875
7/3/2023 21:01,MH2,21.75
7/3/2023 21:31,MH2,21.625
7/3/2023 22:01,MH2,21.5
7/3/2023 22:31,MH2,21.375
7/3/2023 23:01,MH2,21.375
7/3/2023 23:31,MH2,21.375
7/4/2023 0:01,MH2,21.5
7/4/2023 0:31,MH2,21.625
7/4/2023 1:01,MH2,21.75
7/4/2023 1:31,MH2,21.875
7/4/2023 2:01,MH2,22
7/4/2023 2:31,MH2,22.125
7/4/2023 3:01,MH2,22.125
7/4/2023 3:31,MH2,22.25
7/4/2023 4:01,MH2,22.375
7/4/2023 4:31,MH2,22.375
7/4/2023 5:01,MH2,22.5
7/4/2023 5:31,MH2,22.5
7/4/2023 6:01,MH2,22.625
7/4/2023 6:31,MH2,22.75
7/4/2023 7:01,MH2,22.875
7/4/2023 7:31,MH2,23
7/4/2023 8:01,MH2,23.125
7/4/2023 8:31,MH2,23.375
7/4/2023 9:01,MH2,23.5
7/4/2023 9:31,MH2,23.625
7/4/2023 10:01,MH2,23.75
7/4/2023 10:31,MH2,24
7/4/2023 11:01,MH2,24.125
7/4/2023 11:31,MH2,24.125
7/4/2023 12:01,MH2,24.375
7/4/2023 12:31,MH2,24.5
7/4/2023 13:01,MH2,24.625
7/4/2023 13:31,MH2,24.75
7/4/2023 14:01,MH2,25
7/4/2023 14:31,MH2,25.125
7/4/2023 15:01,MH2,25.25
7/4/2023 15:31,MH2,25.375
7/4/2023 16:01,MH2,25.375
7/4/2023 16:31,MH2,25.25
7/4/2023 17:01,MH2,25.25
7/4/2023 17:31,MH2,25.25
7/4/2023 18:01,MH2,25.125
7/4/2023 18:31,MH2,25.125
7/4/2023 19:01,MH2,25.125
7/4/2023 19:31,MH2,25
7/4/2023 20:01,MH2,24.875
7/4/2023 20:31,MH2,24.875
7/4/2023 21:01,MH2,24.75
7/4/2023 21:31,MH2,24.75
7/4/2023 22:01,MH2,24.625
7/4/2023 22:31,MH2,24.625
7/4/2023 23:01,MH2,24.625
7/4/2023 23:31,MH2,24.5
7/5/2023 0:01,MH2,24.5
7/5/2023 0:31,MH2,24.375
7/5/2023 1:01,MH2,24.375
7/5/2023 1:31,MH2,24.25
7/5/2023 2:01,MH2,24.25
7/5/2023 2:31,MH2,24.125
7/5/2023 3:01,MH2,24.125
7/5/2023 3:31,MH2,24
7/5/2023 4:01,MH2,23.875
7/5/2023 4:31,MH2,23.875
7/5/2023 5:01,MH2,23.75
7/5/2023 5:31,MH2,23.75
7/5/2023 6:01,MH2,23.625
7/5/2023 6:31,MH2,23.625
7/5/2023 7:01,MH2,23.5
7/5/2023 7:31,MH2,23.5
7/5/2023 8:01,MH2,23.5
7/3/2023 10:01,MH3,24.25
7/3/2023 10:31,MH3,23.75
7/3/2023 11:01,MH3,23.375
7/3/2023 11:31,MH3,23.125
7/3/2023 12:01,MH3,22.875
7/3/2023 12:31,MH3,22.75
7/3/2023 13:01,MH3,22.5
7/3/2023 13:31,MH3,22.375
7/3/2023 14:01,MH3,22.375
7/3/2023 14:31,MH3,22.25
7/3/2023 15:01,MH3,22.25
7/3/2023 15:31,MH3,22.125
7/3/2023 16:01,MH3,22.125
7/3/2023 16:31,MH3,22.125
7/3/2023 17:01,MH3,22.125
7/3/2023 17:31,MH3,22.125
7/3/2023 18:01,MH3,22.125
7/3/2023 18:31,MH3,22
7/3/2023 19:01,MH3,22
7/3/2023 19:31,MH3,21.875
7/3/2023 20:01,MH3,21.75
7/3/2023 20:31,MH3,21.75
7/3/2023 21:01,MH3,21.625
7/3/2023 21:31,MH3,21.5
7/3/2023 22:01,MH3,21.375
7/3/2023 22:31,MH3,21.125
7/3/2023 23:01,MH3,21.125
7/3/2023 23:31,MH3,21.125
7/4/2023 0:01,MH3,21.125
7/4/2023 0:31,MH3,21.25
7/4/2023 1:01,MH3,21.375
7/4/2023 1:31,MH3,21.5
7/4/2023 2:01,MH3,21.625
7/4/2023 2:31,MH3,21.75
7/4/2023 3:01,MH3,21.875
7/4/2023 3:31,MH3,22
7/4/2023 4:01,MH3,22
7/4/2023 4:31,MH3,22.125
7/4/2023 5:01,MH3,22.125
7/4/2023 5:31,MH3,22.25
7/4/2023 6:01,MH3,22.375
7/4/2023 6:31,MH3,22.375
7/4/2023 7:01,MH3,22.5
7/4/2023 7:31,MH3,22.75
7/4/2023 8:01,MH3,22.875
7/4/2023 8:31,MH3,23
7/4/2023 9:01,MH3,23.25
7/4/2023 9:31,MH3,23.375
7/4/2023 10:01,MH3,23.5
7/4/2023 10:31,MH3,23.625
7/4/2023 11:01,MH3,23.75
7/4/2023 11:31,MH3,23.875
7/4/2023 12:01,MH3,24
7/4/2023 12:31,MH3,24.125
7/4/2023 13:01,MH3,24.375
7/4/2023 13:31,MH3,24.5
7/4/2023 14:01,MH3,24.625
7/4/2023 14:31,MH3,24.875
7/4/2023 15:01,MH3,25
7/4/2023 15:31,MH3,25
7/4/2023 16:01,MH3,25
7/4/2023 16:31,MH3,25
7/4/2023 17:01,MH3,25
7/4/2023 17:31,MH3,24.875
7/4/2023 18:01,MH3,24.875
7/4/2023 18:31,MH3,24.875
7/4/2023 19:01,MH3,24.75
7/4/2023 19:31,MH3,24.625
7/4/2023 20:01,MH3,24.625
7/4/2023 20:31,MH3,24.5
7/4/2023 21:01,MH3,24.5
7/4/2023 21:31,MH3,24.375
7/4/2023 22:01,MH3,24.375
7/4/2023 22:31,MH3,24.25
7/4/2023 23:01,MH3,24.25
7/4/2023 23:31,MH3,24.25
7/5/2023 0:01,MH3,24.125
7/5/2023 0:31,MH3,24.125
7/5/2023 1:01,MH3,24
7/5/2023 1:31,MH3,24
7/5/2023 2:01,MH3,23.875
7/5/2023 2:31,MH3,23.875
7/5/2023 3:01,MH3,23.75
7/5/2023 3:31,MH3,23.75
7/5/2023 4:01,MH3,23.625
7/5/2023 4:31,MH3,23.5
7/5/2023 5:01,MH3,23.5
7/5/2023 5:31,MH3,23.375
7/5/2023 6:01,MH3,23.375
7/5/2023 6:31,MH3,23.25
7/5/2023 7:01,MH3,23.25
7/5/2023 7:31,MH3,23.25
7/5/2023 8:01,MH3,23.25
7/3/2023 10:01,MH4,24.25
7/3/2023 10:31,MH4,23.75
7/3/2023 11:01,MH4,23.375
7/3/2023 11:31,MH4,23
7/3/2023 12:01,MH4,22.75
7/3/2023 12:31,MH4,22.625
7/3/2023 13:01,MH4,22.5
7/3/2023 13:31,MH4,22.375
7/3/2023 14:01,MH4,22.25
7/3/2023 14:31,MH4,22.125
7/3/2023 15:01,MH4,22.125
7/3/2023 15:31,MH4,22.125
7/3/2023 16:01,MH4,22.125
7/3/2023 16:31,MH4,22.125
7/3/2023 17:01,MH4,22
7/3/2023 17:31,MH4,22
7/3/2023 18:01,MH4,22
7/3/2023 18:31,MH4,22
7/3/2023 19:01,MH4,21.875
7/3/2023 19:31,MH4,21.75
7/3/2023 20:01,MH4,21.625
7/3/2023 20:31,MH4,21.625
7/3/2023 21:01,MH4,21.5
7/3/2023 21:31,MH4,21.375
7/3/2023 22:01,MH4,21.25
7/3/2023 22:31,MH4,21.125
7/3/2023 23:01,MH4,21
7/3/2023 23:31,MH4,21
7/4/2023 0:01,MH4,21.125
7/4/2023 0:31,MH4,21.25
7/4/2023 1:01,MH4,21.375
7/4/2023 1:31,MH4,21.5
7/4/2023 2:01,MH4,21.625
7/4/2023 2:31,MH4,21.75
7/4/2023 3:01,MH4,21.75
7/4/2023 3:31,MH4,21.875
7/4/2023 4:01,MH4,22
7/4/2023 4:31,MH4,22
7/4/2023 5:01,MH4,22.125
7/4/2023 5:31,MH4,22.125
7/4/2023 6:01,MH4,22.25
7/4/2023 6:31,MH4,22.375
7/4/2023 7:01,MH4,22.5
7/4/2023 7:31,MH4,22.75
7/4/2023 8:01,MH4,22.875
7/4/2023 8:31,MH4,23
7/4/2023 9:01,MH4,23.125
7/4/2023 9:31,MH4,23.25
7/4/2023 10:01,MH4,23.5
7/4/2023 10:31,MH4,23.625
7/4/2023 11:01,MH4,23.75
7/4/2023 11:31,MH4,23.875
7/4/2023 12:01,MH4,24
7/4/2023 12:31,MH4,24.125
7/4/2023 13:01,MH4,24.25
7/4/2023 13:31,MH4,24.5
7/4/2023 14:01,MH4,24.625
7/4/2023 14:31,MH4,24.75
7/4/2023 15:01,MH4,24.875
7/4/2023 15:31,MH4,25
7/4/2023 16:01,MH4,25
7/4/2023 16:31,MH4,24.875
7/4/2023 17:01,MH4,24.875
7/4/2023 17:31,MH4,24.875
7/4/2023 18:01,MH4,24.75
7/4/2023 18:31,MH4,24.75
7/4/2023 19:01,MH4,24.75
7/4/2023 19:31,MH4,24.625
7/4/2023 20:01,MH4,24.5
7/4/2023 20:31,MH4,24.5
7/4/2023 21:01,MH4,24.375
7/4/2023 21:31,MH4,24.375
7/4/2023 22:01,MH4,24.25
7/4/2023 22:31,MH4,24.25
7/4/2023 23:01,MH4,24.25
7/4/2023 23:31,MH4,24.125
7/5/2023 0:01,MH4,24.125
7/5/2023 0:31,MH4,24.125
7/5/2023 1:01,MH4,24
7/5/2023 1:31,MH4,23.875
7/5/2023 2:01,MH4,23.875
7/5/2023 2:31,MH4,23.75
7/5/2023 3:01,MH4,23.75
7/5/2023 3:31,MH4,23.625
7/5/2023 4:01,MH4,23.625
7/5/2023 4:31,MH4,23.5
7/5/2023 5:01,MH4,23.375
7/5/2023 5:31,MH4,23.375
7/5/2023 6:01,MH4,23.25
7/5/2023 6:31,MH4,23.25
7/5/2023 7:01,MH4,23.125
7/5/2023 7:31,MH4,23.125
7/5/2023 8:01,MH4,23.125
