Date_Time,variable,value
9/8/2023 15:33,MA1,28
9/8/2023 16:03,MA1,28
9/8/2023 16:33,MA1,27.875
9/8/2023 17:03,MA1,27.75
9/8/2023 17:33,MA1,27.625
9/8/2023 18:03,MA1,27.625
9/8/2023 18:33,MA1,27.5
9/8/2023 19:03,MA1,27.5
9/8/2023 19:33,MA1,27.375
9/8/2023 20:03,MA1,27.25
9/8/2023 20:33,MA1,27.25
9/8/2023 21:03,MA1,27.375
9/8/2023 21:33,MA1,27.375
9/8/2023 22:03,MA1,27.375
9/8/2023 22:33,MA1,27.375
9/8/2023 23:03,MA1,27.375
9/8/2023 23:33,MA1,27.375
9/9/2023 0:03,MA1,27.375
9/9/2023 0:33,MA1,27.375
9/9/2023 1:03,MA1,27.375
9/9/2023 1:33,MA1,27.375
9/9/2023 2:03,MA1,27.375
9/9/2023 2:33,MA1,27.375
9/9/2023 3:03,MA1,27.375
9/9/2023 3:33,MA1,27.375
9/9/2023 4:03,MA1,27.25
9/9/2023 4:33,MA1,27.25
9/9/2023 5:03,MA1,27.25
9/9/2023 5:33,MA1,27.25
9/9/2023 6:03,MA1,27.25
9/9/2023 6:33,MA1,27.25
9/9/2023 7:03,MA1,27.375
9/9/2023 7:33,MA1,27.375
9/9/2023 8:03,MA1,27.625
9/9/2023 8:33,MA1,27.75
9/9/2023 9:03,MA1,27.875
9/9/2023 9:33,MA1,28
9/9/2023 10:03,MA1,28.125
9/9/2023 10:33,MA1,28.25
9/9/2023 11:03,MA1,28
9/9/2023 11:33,MA1,27.75
9/9/2023 12:03,MA1,27.75
9/9/2023 12:33,MA1,27.875
9/9/2023 13:03,MA1,27.875
9/9/2023 13:33,MA1,27.875
9/9/2023 14:03,MA1,27.875
9/9/2023 14:33,MA1,27.875
9/9/2023 15:03,MA1,27.75
9/9/2023 15:33,MA1,27.5
9/9/2023 16:03,MA1,27.25
9/9/2023 16:33,MA1,27.125
9/9/2023 17:03,MA1,27.125
9/9/2023 17:33,MA1,27.25
9/9/2023 18:03,MA1,26.875
9/9/2023 18:33,MA1,26.875
9/9/2023 19:03,MA1,26.75
9/9/2023 19:33,MA1,26.75
9/9/2023 20:03,MA1,26.625
9/9/2023 20:33,MA1,26.625
9/9/2023 21:03,MA1,26.375
9/9/2023 21:33,MA1,26.375
9/9/2023 22:03,MA1,26.25
9/9/2023 22:33,MA1,26.25
9/9/2023 23:03,MA1,26.125
9/9/2023 23:33,MA1,26.125
9/10/2023 0:03,MA1,26.125
9/10/2023 0:33,MA1,26
9/10/2023 1:03,MA1,26
9/10/2023 1:33,MA1,26
9/10/2023 2:03,MA1,25.875
9/10/2023 2:33,MA1,25.875
9/10/2023 3:03,MA1,25.75
9/10/2023 3:33,MA1,25.75
9/10/2023 4:03,MA1,25.625
9/10/2023 4:33,MA1,25.625
9/10/2023 5:03,MA1,25.625
9/10/2023 5:33,MA1,25.625
9/10/2023 6:03,MA1,25.5
9/10/2023 6:33,MA1,25.625
9/10/2023 7:03,MA1,25.625
9/10/2023 7:33,MA1,26
9/10/2023 8:03,MA1,26.125
9/10/2023 8:33,MA1,26.375
9/10/2023 9:03,MA1,26.625
9/10/2023 9:33,MA1,26.75
9/10/2023 10:03,MA1,26.875
9/10/2023 10:33,MA1,27.25
9/10/2023 11:03,MA1,27.5
9/10/2023 11:33,MA1,27.75
9/10/2023 12:03,MA1,28
9/10/2023 12:33,MA1,28.375
9/10/2023 13:03,MA1,28.5
9/10/2023 13:33,MA1,28.625
9/10/2023 14:03,MA1,28.5
9/10/2023 14:33,MA1,28.375
9/10/2023 15:03,MA1,28.125
9/10/2023 15:33,MA1,27.75
9/10/2023 16:03,MA1,27.625
9/10/2023 16:33,MA1,27.375
9/10/2023 17:03,MA1,27.125
9/10/2023 17:33,MA1,27
9/10/2023 18:03,MA1,27
9/10/2023 18:33,MA1,26.875
9/10/2023 19:03,MA1,26.75
9/10/2023 19:33,MA1,26.625
9/10/2023 20:03,MA1,26.625
9/10/2023 20:33,MA1,26.625
9/10/2023 21:03,MA1,26.5
9/10/2023 21:33,MA1,26.5
9/10/2023 22:03,MA1,26.5
9/10/2023 22:33,MA1,26.375
9/10/2023 23:03,MA1,26.375
9/10/2023 23:33,MA1,26.375
9/11/2023 0:03,MA1,26.25
9/11/2023 0:33,MA1,26.125
9/11/2023 1:03,MA1,26.125
9/11/2023 1:33,MA1,26.25
9/11/2023 2:03,MA1,26.125
9/11/2023 2:33,MA1,26.125
9/11/2023 3:03,MA1,26.125
9/11/2023 3:33,MA1,26.125
9/11/2023 4:03,MA1,26.125
9/11/2023 4:33,MA1,26.125
9/11/2023 5:03,MA1,26.125
9/11/2023 5:33,MA1,26
9/11/2023 6:03,MA1,26.125
9/11/2023 6:33,MA1,26.125
9/11/2023 7:03,MA1,26.125
9/11/2023 7:33,MA1,26.125
9/11/2023 8:03,MA1,26.625
9/11/2023 8:33,MA1,26.75
9/11/2023 9:03,MA1,26.875
9/11/2023 9:33,MA1,27.125
9/11/2023 10:03,MA1,27.375
9/11/2023 10:33,MA1,27.625
9/11/2023 11:03,MA1,27.625
9/11/2023 11:33,MA1,27.875
9/11/2023 12:03,MA1,28.125
9/11/2023 12:33,MA1,28
9/11/2023 13:03,MA1,28.25
9/11/2023 13:33,MA1,28.5
9/11/2023 14:03,MA1,28.5
9/11/2023 14:33,MA1,28.375
9/11/2023 15:03,MA1,28
9/11/2023 15:33,MA1,27.75
9/11/2023 16:03,MA1,27.5
9/11/2023 16:33,MA1,27.5
9/11/2023 17:03,MA1,27.375
9/11/2023 17:33,MA1,27.25
9/11/2023 18:03,MA1,27.125
9/11/2023 18:33,MA1,27
9/11/2023 19:03,MA1,27
9/11/2023 19:33,MA1,26.875
9/11/2023 20:03,MA1,26.875
9/11/2023 20:33,MA1,26.75
9/11/2023 21:03,MA1,26.75
9/11/2023 21:33,MA1,26.75
9/11/2023 22:03,MA1,26.75
9/11/2023 22:33,MA1,26.75
9/11/2023 23:03,MA1,26.75
9/11/2023 23:33,MA1,26.625
9/12/2023 0:03,MA1,26.75
9/12/2023 0:33,MA1,26.625
9/12/2023 1:03,MA1,26.625
9/12/2023 1:33,MA1,26.625
9/12/2023 2:03,MA1,26.625
9/12/2023 2:33,MA1,26.625
9/12/2023 3:03,MA1,26.625
9/12/2023 3:33,MA1,26.5
9/12/2023 4:03,MA1,26.625
9/12/2023 4:33,MA1,26.625
9/12/2023 5:03,MA1,26.625
9/12/2023 5:33,MA1,26.625
9/12/2023 6:03,MA1,26.625
9/12/2023 6:33,MA1,26.5
9/12/2023 7:03,MA1,26.5
9/12/2023 7:33,MA1,26.5
9/12/2023 8:03,MA1,26.5
9/12/2023 8:33,MA1,26.625
9/12/2023 9:03,MA1,27
9/12/2023 9:33,MA1,27.25
9/12/2023 10:03,MA1,27.5
9/12/2023 10:33,MA1,27.625
9/12/2023 11:03,MA1,27.75
9/12/2023 11:33,MA1,28
9/12/2023 12:03,MA1,28.125
9/12/2023 12:33,MA1,28.375
9/12/2023 13:03,MA1,28.375
9/12/2023 13:33,MA1,28.25
9/12/2023 14:03,MA1,28
9/12/2023 14:33,MA1,27.75
9/12/2023 15:03,MA1,27.5
9/12/2023 15:33,MA1,27.375
9/12/2023 16:03,MA1,27.25
9/12/2023 16:33,MA1,27.25
9/12/2023 17:03,MA1,27.125
9/12/2023 17:33,MA1,27
9/12/2023 18:03,MA1,26.875
9/12/2023 18:33,MA1,26.875
9/12/2023 19:03,MA1,26.75
9/12/2023 19:33,MA1,26.75
9/12/2023 20:03,MA1,26.75
9/12/2023 20:33,MA1,26.75
9/12/2023 21:03,MA1,26.75
9/12/2023 21:33,MA1,26.875
9/12/2023 22:03,MA1,26.75
9/12/2023 22:33,MA1,26.625
9/12/2023 23:03,MA1,26.625
9/12/2023 23:33,MA1,26.625
9/13/2023 0:03,MA1,26.5
9/13/2023 0:33,MA1,26.375
9/13/2023 1:03,MA1,26.5
9/13/2023 1:33,MA1,26.5
9/13/2023 2:03,MA1,26.5
9/13/2023 2:33,MA1,26.375
9/13/2023 3:03,MA1,26.5
9/13/2023 3:33,MA1,26.625
9/13/2023 4:03,MA1,26.5
9/13/2023 4:33,MA1,26.625
9/13/2023 5:03,MA1,26.625
9/13/2023 5:33,MA1,26.625
9/13/2023 6:03,MA1,26.625
9/13/2023 6:33,MA1,26.75
9/13/2023 7:03,MA1,26.75
9/13/2023 7:33,MA1,27
9/13/2023 8:03,MA1,27.125
9/13/2023 8:33,MA1,27.25
9/13/2023 9:03,MA1,27.5
9/13/2023 9:33,MA1,27.625
9/13/2023 10:03,MA1,27.875
9/13/2023 10:33,MA1,27.75
9/13/2023 11:03,MA1,27.625
9/13/2023 11:33,MA1,27.75
9/13/2023 12:03,MA1,27.75
9/13/2023 12:33,MA1,27.875
9/13/2023 13:03,MA1,28
9/13/2023 13:33,MA1,28
9/13/2023 14:03,MA1,27.875
9/13/2023 14:33,MA1,27.875
9/13/2023 15:03,MA1,28
9/13/2023 15:33,MA1,27.875
9/13/2023 16:03,MA1,27.75
9/13/2023 16:33,MA1,27.5
9/13/2023 17:03,MA1,27.5
9/13/2023 17:33,MA1,27.375
9/13/2023 18:03,MA1,27.25
9/13/2023 18:33,MA1,27.125
9/13/2023 19:03,MA1,27
9/13/2023 19:33,MA1,26.875
9/13/2023 20:03,MA1,26.75
9/13/2023 20:33,MA1,26.75
9/13/2023 21:03,MA1,26.625
9/13/2023 21:33,MA1,26.625
9/13/2023 22:03,MA1,26.5
9/13/2023 22:33,MA1,26.5
9/13/2023 23:03,MA1,26.375
9/13/2023 23:33,MA1,26.375
9/14/2023 0:03,MA1,26.25
9/14/2023 0:33,MA1,26.25
9/14/2023 1:03,MA1,26.125
9/14/2023 1:33,MA1,26.125
9/14/2023 2:03,MA1,26
9/14/2023 2:33,MA1,26
9/14/2023 3:03,MA1,26
9/14/2023 3:33,MA1,26
9/14/2023 4:03,MA1,25.75
9/14/2023 4:33,MA1,25.75
9/14/2023 5:03,MA1,25.75
9/14/2023 5:33,MA1,25.75
9/14/2023 6:03,MA1,25.75
9/14/2023 6:33,MA1,25.75
9/14/2023 7:03,MA1,25.75
9/14/2023 7:33,MA1,25.875
9/14/2023 8:03,MA1,25.875
9/14/2023 8:33,MA1,25.875
9/14/2023 9:03,MA1,26.25
9/14/2023 9:33,MA1,26.625
9/14/2023 10:03,MA1,27.125
9/14/2023 10:33,MA1,27.5
9/14/2023 11:03,MA1,27.75
9/14/2023 11:33,MA1,28.25
9/14/2023 12:03,MA1,28.375
9/14/2023 12:33,MA1,28.25
9/14/2023 13:03,MA1,28.375
9/14/2023 13:33,MA1,28.25
9/14/2023 14:03,MA1,28.25
9/14/2023 14:33,MA1,27.875
9/14/2023 15:03,MA1,27.625
9/14/2023 15:33,MA1,27.5
9/14/2023 16:03,MA1,27.375
9/14/2023 16:33,MA1,27.125
9/14/2023 17:03,MA1,26.875
9/14/2023 17:33,MA1,26.75
9/14/2023 18:03,MA1,26.625
9/14/2023 18:33,MA1,26.375
9/14/2023 19:03,MA1,26.25
9/14/2023 19:33,MA1,26.25
9/14/2023 20:03,MA1,26.25
9/14/2023 20:33,MA1,26.25
9/14/2023 21:03,MA1,26.125
9/14/2023 21:33,MA1,25.875
9/14/2023 22:03,MA1,25.875
9/14/2023 22:33,MA1,26
9/14/2023 23:03,MA1,26
9/14/2023 23:33,MA1,26
9/15/2023 0:03,MA1,26
9/15/2023 0:33,MA1,26
9/15/2023 1:03,MA1,26.125
9/15/2023 1:33,MA1,26
9/15/2023 2:03,MA1,26
9/15/2023 2:33,MA1,26
9/15/2023 3:03,MA1,26.125
9/15/2023 3:33,MA1,26.25
9/15/2023 4:03,MA1,26.25
9/15/2023 4:33,MA1,26.25
9/15/2023 5:03,MA1,26.25
9/15/2023 5:33,MA1,26.25
9/15/2023 6:03,MA1,26.25
9/15/2023 6:33,MA1,26.125
9/15/2023 7:03,MA1,26.25
9/15/2023 7:33,MA1,26.25
9/15/2023 8:03,MA1,26.5
9/15/2023 8:33,MA1,26.75
9/15/2023 9:03,MA1,27
9/15/2023 9:33,MA1,27.375
9/15/2023 10:03,MA1,27.75
9/15/2023 10:33,MA1,28
9/15/2023 11:03,MA1,27.875
9/15/2023 11:33,MA1,27.625
9/15/2023 12:03,MA1,27.5
9/15/2023 12:33,MA1,27.5
9/15/2023 13:03,MA1,27.5
9/15/2023 13:33,MA1,27.875
9/15/2023 14:03,MA1,28
9/15/2023 14:33,MA1,27.875
9/15/2023 15:03,MA1,27.625
9/15/2023 15:33,MA1,27.625
9/15/2023 16:03,MA1,27.5
9/15/2023 16:33,MA1,27.375
9/15/2023 17:03,MA1,27.25
9/15/2023 17:33,MA1,27.25
9/15/2023 18:03,MA1,27.125
9/15/2023 18:33,MA1,27.125
9/15/2023 19:03,MA1,27.125
9/15/2023 19:33,MA1,27.125
9/15/2023 20:03,MA1,27.125
9/15/2023 20:33,MA1,27.125
9/15/2023 21:03,MA1,27.125
9/15/2023 21:33,MA1,27.125
9/15/2023 22:03,MA1,27.125
9/15/2023 22:33,MA1,27.125
9/15/2023 23:03,MA1,27.125
9/15/2023 23:33,MA1,26.875
9/16/2023 0:03,MA1,26.875
9/16/2023 0:33,MA1,26.875
9/16/2023 1:03,MA1,26.75
9/16/2023 1:33,MA1,26.75
9/16/2023 2:03,MA1,26.75
9/16/2023 2:33,MA1,26.75
9/16/2023 3:03,MA1,26.75
9/16/2023 3:33,MA1,26.875
9/16/2023 4:03,MA1,26.875
9/16/2023 4:33,MA1,26.75
9/16/2023 5:03,MA1,26.625
9/16/2023 5:33,MA1,26.625
9/16/2023 6:03,MA1,26.625
9/16/2023 6:33,MA1,26.625
9/16/2023 7:03,MA1,26.75
9/16/2023 7:33,MA1,26.875
9/16/2023 8:03,MA1,27.125
9/16/2023 8:33,MA1,27.25
9/16/2023 9:03,MA1,27.5
9/16/2023 9:33,MA1,27.75
9/16/2023 10:03,MA1,28
9/16/2023 10:33,MA1,28.125
9/16/2023 11:03,MA1,28.375
9/16/2023 11:33,MA1,28.5
9/16/2023 12:03,MA1,28.5
9/16/2023 12:33,MA1,28.5
9/16/2023 13:03,MA1,28.625
9/16/2023 13:33,MA1,28.875
9/16/2023 14:03,MA1,28.75
9/16/2023 14:33,MA1,28.5
9/16/2023 15:03,MA1,28.125
9/16/2023 15:33,MA1,27.875
9/16/2023 16:03,MA1,27.625
9/16/2023 16:33,MA1,27.5
9/16/2023 17:03,MA1,27.375
9/16/2023 17:33,MA1,27.25
9/16/2023 18:03,MA1,27.125
9/16/2023 18:33,MA1,27
9/16/2023 19:03,MA1,26.875
9/16/2023 19:33,MA1,26.75
9/16/2023 20:03,MA1,26.625
9/16/2023 20:33,MA1,26.625
9/16/2023 21:03,MA1,26.625
9/16/2023 21:33,MA1,26.5
9/16/2023 22:03,MA1,26.5
9/16/2023 22:33,MA1,26.5
9/16/2023 23:03,MA1,26.375
9/16/2023 23:33,MA1,26.375
9/17/2023 0:03,MA1,26.375
9/17/2023 0:33,MA1,26.5
9/17/2023 1:03,MA1,26.375
9/17/2023 1:33,MA1,26.375
9/17/2023 2:03,MA1,26.375
9/17/2023 2:33,MA1,26.375
9/17/2023 3:03,MA1,26.375
9/17/2023 3:33,MA1,26.375
9/17/2023 4:03,MA1,26.375
9/17/2023 4:33,MA1,26.375
9/17/2023 5:03,MA1,26.375
9/17/2023 5:33,MA1,26.375
9/17/2023 6:03,MA1,26.375
9/17/2023 6:33,MA1,26.375
9/17/2023 7:03,MA1,26.375
9/17/2023 7:33,MA1,26.625
9/17/2023 8:03,MA1,26.625
9/17/2023 8:33,MA1,26.875
9/17/2023 9:03,MA1,27.25
9/17/2023 9:33,MA1,27.25
9/17/2023 10:03,MA1,27.125
9/17/2023 10:33,MA1,27.25
9/17/2023 11:03,MA1,27.375
9/17/2023 11:33,MA1,27.625
9/17/2023 12:03,MA1,27.875
9/17/2023 12:33,MA1,28.125
9/17/2023 13:03,MA1,28
9/17/2023 13:33,MA1,27.875
9/17/2023 14:03,MA1,27.875
9/17/2023 14:33,MA1,27.625
9/17/2023 15:03,MA1,27.375
9/17/2023 15:33,MA1,27.375
9/17/2023 16:03,MA1,27.125
9/17/2023 16:33,MA1,27.125
9/17/2023 17:03,MA1,27.125
9/17/2023 17:33,MA1,27
9/17/2023 18:03,MA1,26.875
9/17/2023 18:33,MA1,26.875
9/17/2023 19:03,MA1,26.75
9/17/2023 19:33,MA1,26.75
9/17/2023 20:03,MA1,26.625
9/17/2023 20:33,MA1,26.625
9/17/2023 21:03,MA1,26.5
9/17/2023 21:33,MA1,26.5
9/17/2023 22:03,MA1,26.5
9/17/2023 22:33,MA1,26.375
9/17/2023 23:03,MA1,26.375
9/17/2023 23:33,MA1,26.375
9/18/2023 0:03,MA1,26.375
9/18/2023 0:33,MA1,26.375
9/18/2023 1:03,MA1,26.375
9/18/2023 1:33,MA1,26.375
9/18/2023 2:03,MA1,26.375
9/18/2023 2:33,MA1,26.25
9/18/2023 3:03,MA1,26.25
9/18/2023 3:33,MA1,26.25
9/18/2023 4:03,MA1,26.25
9/18/2023 4:33,MA1,26.25
9/18/2023 5:03,MA1,26.25
9/18/2023 5:33,MA1,26.375
9/18/2023 6:03,MA1,26.25
9/18/2023 6:33,MA1,26.25
9/18/2023 7:03,MA1,26.25
9/18/2023 7:33,MA1,26.5
9/18/2023 8:03,MA1,26.75
9/18/2023 8:33,MA1,26.875
9/18/2023 9:03,MA1,27.125
9/18/2023 9:33,MA1,26.875
9/18/2023 16:04,MA1,27.5
9/18/2023 16:34,MA1,27.25
9/18/2023 17:04,MA1,27.25
9/18/2023 17:34,MA1,27.125
9/18/2023 18:04,MA1,27
9/18/2023 18:34,MA1,26.875
9/18/2023 19:04,MA1,26.75
9/18/2023 19:34,MA1,26.75
9/18/2023 20:04,MA1,26.75
9/18/2023 20:34,MA1,26.625
9/18/2023 21:04,MA1,26.625
9/18/2023 21:34,MA1,26.625
9/18/2023 22:04,MA1,26.625
9/18/2023 22:34,MA1,26.5
9/18/2023 23:04,MA1,26.5
9/18/2023 23:34,MA1,26.5
9/19/2023 0:04,MA1,26.5
9/19/2023 0:34,MA1,26.375
9/19/2023 1:04,MA1,26.375
9/19/2023 1:34,MA1,26.375
9/19/2023 2:04,MA1,26.25
9/19/2023 2:34,MA1,26.25
9/19/2023 3:04,MA1,26.25
9/19/2023 3:34,MA1,26.25
9/19/2023 4:04,MA1,26.25
9/19/2023 4:34,MA1,26.25
9/19/2023 5:04,MA1,26.25
9/19/2023 5:34,MA1,26.25
9/19/2023 6:04,MA1,26.25
9/19/2023 6:34,MA1,26.125
9/19/2023 7:04,MA1,26.125
9/19/2023 7:34,MA1,26.25
9/19/2023 8:04,MA1,26.5
9/19/2023 8:34,MA1,26.75
9/19/2023 9:04,MA1,26.75
9/19/2023 9:34,MA1,26.875
9/19/2023 10:04,MA1,27
9/19/2023 10:34,MA1,27.25
9/19/2023 11:04,MA1,27.25
9/19/2023 11:34,MA1,27.375
9/19/2023 12:04,MA1,27.5
9/19/2023 12:34,MA1,27.75
9/19/2023 13:04,MA1,27.875
9/19/2023 13:34,MA1,27.875
9/19/2023 14:04,MA1,27.875
9/19/2023 14:34,MA1,27.625
9/19/2023 15:04,MA1,27.5
9/19/2023 15:34,MA1,27.25
9/19/2023 16:04,MA1,27.25
9/19/2023 16:34,MA1,27.125
9/19/2023 17:04,MA1,27.125
9/19/2023 17:34,MA1,27.125
9/19/2023 18:04,MA1,27
9/19/2023 18:34,MA1,26.875
9/19/2023 19:04,MA1,26.75
9/19/2023 19:34,MA1,26.75
9/19/2023 20:04,MA1,26.625
9/19/2023 20:34,MA1,26.625
9/19/2023 21:04,MA1,26.625
9/19/2023 21:34,MA1,26.5
9/19/2023 22:04,MA1,26.5
9/19/2023 22:34,MA1,26.5
9/19/2023 23:04,MA1,26.5
9/19/2023 23:34,MA1,26.375
9/20/2023 0:04,MA1,26.375
9/20/2023 0:34,MA1,26.375
9/20/2023 1:04,MA1,26.5
9/20/2023 1:34,MA1,26.5
9/20/2023 2:04,MA1,26.5
9/20/2023 2:34,MA1,26.5
9/20/2023 3:04,MA1,26.5
9/20/2023 3:34,MA1,26.5
9/20/2023 4:04,MA1,26.375
9/20/2023 4:34,MA1,26.375
9/20/2023 5:04,MA1,26.375
9/20/2023 5:34,MA1,26.375
9/20/2023 6:04,MA1,26.375
9/20/2023 6:34,MA1,26.375
9/20/2023 7:04,MA1,26.5
9/20/2023 7:34,MA1,26.75
9/20/2023 8:04,MA1,26.875
9/20/2023 8:34,MA1,26.875
9/20/2023 9:04,MA1,27.125
9/20/2023 9:34,MA1,27.125
9/20/2023 10:04,MA1,27.125
9/20/2023 10:34,MA1,27.5
9/20/2023 11:04,MA1,27.5
9/20/2023 11:34,MA1,27.75
9/20/2023 12:04,MA1,27.5
9/20/2023 12:34,MA1,27.625
9/20/2023 13:04,MA1,27.625
9/20/2023 13:34,MA1,27.625
9/20/2023 14:04,MA1,27.5
9/20/2023 14:34,MA1,27.375
9/20/2023 15:04,MA1,27.25
9/20/2023 15:34,MA1,27.25
9/20/2023 16:04,MA1,27.125
9/20/2023 16:34,MA1,27
9/20/2023 17:04,MA1,26.875
9/20/2023 17:34,MA1,26.875
9/20/2023 18:04,MA1,26.75
9/20/2023 18:34,MA1,26.75
9/20/2023 19:04,MA1,26.75
9/20/2023 19:34,MA1,26.625
9/20/2023 20:04,MA1,26.625
9/20/2023 20:34,MA1,26.625
9/20/2023 21:04,MA1,26.625
9/20/2023 21:34,MA1,26.5
9/20/2023 22:04,MA1,26.5
9/20/2023 22:34,MA1,26.5
9/20/2023 23:04,MA1,26.375
9/20/2023 23:34,MA1,26.5
9/21/2023 0:04,MA1,26.5
9/21/2023 0:34,MA1,26.375
9/21/2023 1:04,MA1,26.375
9/21/2023 1:34,MA1,26.375
9/21/2023 2:04,MA1,26.375
9/21/2023 2:34,MA1,26.375
9/21/2023 3:04,MA1,26.25
9/21/2023 3:34,MA1,26.25
9/21/2023 4:04,MA1,26.25
9/21/2023 4:34,MA1,26.25
9/21/2023 5:04,MA1,26.25
9/21/2023 5:34,MA1,26.25
9/21/2023 6:04,MA1,26.125
9/21/2023 6:34,MA1,26.125
9/21/2023 7:04,MA1,26.125
9/21/2023 7:34,MA1,26.25
9/21/2023 8:04,MA1,26.5
9/21/2023 8:34,MA1,26.75
9/21/2023 9:04,MA1,26.75
9/21/2023 9:34,MA1,26.875
9/21/2023 10:04,MA1,27.125
9/21/2023 10:34,MA1,27.25
9/21/2023 11:04,MA1,27.375
9/21/2023 11:34,MA1,27.625
9/21/2023 12:04,MA1,27.5
9/21/2023 12:34,MA1,27.75
9/21/2023 13:04,MA1,27.5
9/21/2023 13:34,MA1,27.125
9/21/2023 14:04,MA1,27.25
9/21/2023 14:34,MA1,27
9/21/2023 15:04,MA1,26.875
9/21/2023 15:34,MA1,27
9/21/2023 16:04,MA1,26.875
9/21/2023 16:34,MA1,26.875
9/21/2023 17:04,MA1,26.75
9/21/2023 17:34,MA1,26.375
9/21/2023 18:04,MA1,26.25
9/21/2023 18:34,MA1,26.375
9/21/2023 19:04,MA1,26.375
9/21/2023 19:34,MA1,26.5
9/21/2023 20:04,MA1,26.375
9/21/2023 20:34,MA1,26.375
9/21/2023 21:04,MA1,26.375
9/21/2023 21:34,MA1,26.375
9/21/2023 22:04,MA1,26.375
9/21/2023 22:34,MA1,26.375
9/21/2023 23:04,MA1,26.25
9/21/2023 23:34,MA1,26.25
9/22/2023 0:04,MA1,26.125
9/22/2023 0:34,MA1,26.125
9/22/2023 1:04,MA1,26.125
9/22/2023 1:34,MA1,26
9/22/2023 2:04,MA1,26.125
9/22/2023 2:34,MA1,26
9/22/2023 3:04,MA1,26
9/22/2023 3:34,MA1,26
9/22/2023 4:04,MA1,26.125
9/22/2023 4:34,MA1,26
9/22/2023 5:04,MA1,26
9/22/2023 5:34,MA1,26
9/22/2023 6:04,MA1,25.75
9/22/2023 6:34,MA1,25.75
9/22/2023 7:04,MA1,25.75
9/22/2023 7:34,MA1,26
9/22/2023 8:04,MA1,26.25
9/22/2023 8:34,MA1,26.375
9/22/2023 9:04,MA1,26.5
9/22/2023 9:34,MA1,26.5
9/22/2023 10:04,MA1,26.625
9/22/2023 10:34,MA1,26.875
9/22/2023 11:04,MA1,26.75
9/22/2023 11:34,MA1,26.75
9/22/2023 12:04,MA1,26.875
9/22/2023 12:34,MA1,27
9/22/2023 13:04,MA1,27
9/22/2023 13:34,MA1,26.875
9/22/2023 14:04,MA1,26.875
9/22/2023 14:34,MA1,26.75
9/22/2023 15:04,MA1,26.5
9/22/2023 15:34,MA1,26.625
9/22/2023 16:04,MA1,26.625
9/22/2023 16:34,MA1,26.5
9/22/2023 17:04,MA1,26.5
9/22/2023 17:34,MA1,26.5
9/22/2023 18:04,MA1,26.375
9/22/2023 18:34,MA1,26.25
9/22/2023 19:04,MA1,26.25
9/22/2023 19:34,MA1,26.125
9/22/2023 20:04,MA1,26
9/22/2023 20:34,MA1,26
9/22/2023 21:04,MA1,25.875
9/22/2023 21:34,MA1,25.875
9/22/2023 22:04,MA1,26
9/22/2023 22:34,MA1,25.875
9/22/2023 23:04,MA1,25.875
9/22/2023 23:34,MA1,25.875
9/23/2023 0:04,MA1,25.875
9/23/2023 0:34,MA1,25.875
9/23/2023 1:04,MA1,25.875
9/23/2023 1:34,MA1,25.75
9/23/2023 2:04,MA1,25.875
9/23/2023 2:34,MA1,25.875
9/23/2023 3:04,MA1,25.875
9/23/2023 3:34,MA1,25.875
9/23/2023 4:04,MA1,25.875
9/23/2023 4:34,MA1,25.875
9/23/2023 5:04,MA1,25.875
9/23/2023 5:34,MA1,25.875
9/23/2023 6:04,MA1,25.875
9/23/2023 6:34,MA1,25.875
9/23/2023 7:04,MA1,26
9/23/2023 7:34,MA1,26.125
9/23/2023 8:04,MA1,26.5
9/23/2023 8:34,MA1,26.75
9/23/2023 9:04,MA1,26.75
9/23/2023 9:34,MA1,26.875
9/23/2023 10:04,MA1,27
9/23/2023 10:34,MA1,27.25
9/23/2023 11:04,MA1,27.25
9/23/2023 11:34,MA1,27.375
9/23/2023 12:04,MA1,27.5
9/23/2023 12:34,MA1,27.75
9/23/2023 13:04,MA1,27.75
9/23/2023 13:34,MA1,27.75
9/23/2023 14:04,MA1,27.875
9/23/2023 14:34,MA1,27.375
9/23/2023 15:04,MA1,27
9/23/2023 15:34,MA1,26.875
9/23/2023 16:04,MA1,26.75
9/23/2023 16:34,MA1,26.75
9/23/2023 17:04,MA1,26.625
9/23/2023 17:34,MA1,26.5
9/23/2023 18:04,MA1,26.375
9/23/2023 18:34,MA1,26.25
9/23/2023 19:04,MA1,26.375
9/23/2023 19:34,MA1,26.25
9/23/2023 20:04,MA1,26.25
9/23/2023 20:34,MA1,26.125
9/23/2023 21:04,MA1,26.125
9/23/2023 21:34,MA1,26.125
9/23/2023 22:04,MA1,26.125
9/23/2023 22:34,MA1,26.125
9/23/2023 23:04,MA1,26.125
9/23/2023 23:34,MA1,26.125
9/24/2023 0:04,MA1,26.125
9/24/2023 0:34,MA1,26
9/24/2023 1:04,MA1,26
9/24/2023 1:34,MA1,26
9/24/2023 2:04,MA1,25.875
9/24/2023 2:34,MA1,25.875
9/24/2023 3:04,MA1,25.875
9/24/2023 3:34,MA1,25.875
9/24/2023 4:04,MA1,26
9/24/2023 4:34,MA1,26
9/24/2023 5:04,MA1,26
9/24/2023 5:34,MA1,25.875
9/24/2023 6:04,MA1,25.875
9/24/2023 6:34,MA1,25.875
9/24/2023 7:04,MA1,25.875
9/24/2023 7:34,MA1,26.125
9/24/2023 8:04,MA1,26.5
9/24/2023 8:34,MA1,26.5
